city,indicator,value,year,lat,lon,district
Ромни,Професійна етика та конфлікт інтересів,0.0,2018,50.7415087,33.4809526,False
Ромни,Соціальні послуги,0.2,2017,50.7415087,33.4809526,False
Ромни,Соціальні послуги,1.0,2018,50.7415087,33.4809526,False
Ромни,"Фінансова та матеріальна допомога, гранти",3.0,2017,50.7415087,33.4809526,False
Ромни,"Фінансова та матеріальна допомога, гранти",0.0,2018,50.7415087,33.4809526,False
Рубіжне,Інформація про роботу ОМС,4.6000000000000005,2017,49.0161213,38.3751403,False
Рубіжне,Інформація про роботу ОМС,5.0,2018,49.0161213,38.3751403,False
Рубіжне,Бюджетний процес,2.0,2017,49.0161213,38.3751403,False
Рубіжне,Бюджетний процес,5.0,2018,49.0161213,38.3751403,False
Рубіжне,Доступ та участь,4.2,2017,49.0161213,38.3751403,False
Рубіжне,Доступ та участь,4.8,2018,49.0161213,38.3751403,False
Рубіжне,Житлова політика,1.5,2017,49.0161213,38.3751403,False
Рубіжне,Житлова політика,1.0,2018,49.0161213,38.3751403,False
Рубіжне,Загальний бал,31.709999999999997,2017,49.0161213,38.3751403,False
Рубіжне,Загальний бал,32.71000000000001,2018,49.0161213,38.3751403,False
Рубіжне,Закупівлі,1.0,2017,49.0161213,38.3751403,False
Рубіжне,Закупівлі,0.0,2018,49.0161213,38.3751403,False
Рубіжне,Землекористування та будівельна політика,1.7,2017,49.0161213,38.3751403,False
Рубіжне,Землекористування та будівельна політика,2.8,2018,49.0161213,38.3751403,False
Рубіжне,Кадрові питання,2.5,2017,49.0161213,38.3751403,False
Рубіжне,Кадрові питання,2.5,2018,49.0161213,38.3751403,False
Рубіжне,Комунальне майно,5.0,2017,49.0161213,38.3751403,False
Рубіжне,Комунальне майно,5.5,2018,49.0161213,38.3751403,False
Рубіжне,Комунальні підприємства,1.4,2017,49.0161213,38.3751403,False
Рубіжне,Комунальні підприємства,1.78,2018,49.0161213,38.3751403,False
Рубіжне,Освіта,0.15,2017,49.0161213,38.3751403,False
Рубіжне,Освіта,0.0,2018,49.0161213,38.3751403,False
Рубіжне,Професійна етика та конфлікт інтересів,3.66,2017,49.0161213,38.3751403,False
Рубіжне,Професійна етика та конфлікт інтересів,2.33,2018,49.0161213,38.3751403,False
Рубіжне,Соціальні послуги,0.0,2017,49.0161213,38.3751403,False
Рубіжне,Соціальні послуги,0.0,2018,49.0161213,38.3751403,False
Рубіжне,"Фінансова та матеріальна допомога, гранти",4.0,2017,49.0161213,38.3751403,False
Рубіжне,"Фінансова та матеріальна допомога, гранти",2.0,2018,49.0161213,38.3751403,False
Рівне,Інформація про роботу ОМС,6.8,2017,50.6199,26.251617,True
Рівне,Інформація про роботу ОМС,6.8,2018,50.6199,26.251617,True
Рівне,Бюджетний процес,4.0,2017,50.6199,26.251617,True
Рівне,Бюджетний процес,3.0,2018,50.6199,26.251617,True
Рівне,Доступ та участь,7.0,2017,50.6199,26.251617,True
Рівне,Доступ та участь,8.0,2018,50.6199,26.251617,True
Рівне,Житлова політика,0.25,2017,50.6199,26.251617,True
Рівне,Житлова політика,1.0,2018,50.6199,26.251617,True
Рівне,Загальний бал,36.11,2017,50.6199,26.251617,True
Рівне,Загальний бал,40.7,2018,50.6199,26.251617,True
Рівне,Закупівлі,1.5,2017,50.6199,26.251617,True
Рівне,Закупівлі,1.5,2018,50.6199,26.251617,True
Рівне,Землекористування та будівельна політика,4.4,2017,50.6199,26.251617,True
Рівне,Землекористування та будівельна політика,4.8999999999999995,2018,50.6199,26.251617,True
Рівне,Кадрові питання,2.0,2017,50.6199,26.251617,True
Рівне,Кадрові питання,3.0,2018,50.6199,26.251617,True
Рівне,Комунальне майно,1.0,2017,50.6199,26.251617,True
Рівне,Комунальне майно,2.0,2018,50.6199,26.251617,True
Рівне,Комунальні підприємства,0.0,2017,50.6199,26.251617,True
Рівне,Комунальні підприємства,0.5,2018,50.6199,26.251617,True
Рівне,Освіта,3.0,2017,50.6199,26.251617,True
Рівне,Освіта,4.5,2018,50.6199,26.251617,True
Рівне,Професійна етика та конфлікт інтересів,2.66,2017,50.6199,26.251617,True
Рівне,Професійна етика та конфлікт інтересів,1.5,2018,50.6199,26.251617,True
Рівне,Соціальні послуги,0.0,2017,50.6199,26.251617,True
Рівне,Соціальні послуги,0.0,2018,50.6199,26.251617,True
Рівне,"Фінансова та матеріальна допомога, гранти",3.5,2017,50.6199,26.251617,True
Рівне,"Фінансова та матеріальна допомога, гранти",4.0,2018,50.6199,26.251617,True
Самбір,Інформація про роботу ОМС,2.0,2017,49.520714700000006,23.2065501,False
Самбір,Інформація про роботу ОМС,3.0,2018,49.520714700000006,23.2065501,False
Самбір,Бюджетний процес,2.33,2017,49.520714700000006,23.2065501,False
Самбір,Бюджетний процес,2.0,2018,49.520714700000006,23.2065501,False
Самбір,Доступ та участь,4.7,2017,49.520714700000006,23.2065501,False
Самбір,Доступ та участь,5.0,2018,49.520714700000006,23.2065501,False
Самбір,Житлова політика,0.0,2017,49.520714700000006,23.2065501,False
Самбір,Житлова політика,0.0,2018,49.520714700000006,23.2065501,False
Самбір,Загальний бал,20.930000000000003,2017,49.520714700000006,23.2065501,False
Самбір,Загальний бал,25.66,2018,49.520714700000006,23.2065501,False
Самбір,Закупівлі,2.0,2017,49.520714700000006,23.2065501,False
Самбір,Закупівлі,1.0,2018,49.520714700000006,23.2065501,False
Самбір,Землекористування та будівельна політика,3.0,2017,49.520714700000006,23.2065501,False
Самбір,Землекористування та будівельна політика,1.5,2018,49.520714700000006,23.2065501,False
Самбір,Кадрові питання,2.0,2017,49.520714700000006,23.2065501,False
Самбір,Кадрові питання,2.66,2018,49.520714700000006,23.2065501,False
Самбір,Комунальне майно,2.8,2017,49.520714700000006,23.2065501,False
Самбір,Комунальне майно,5.0,2018,49.520714700000006,23.2065501,False
Самбір,Комунальні підприємства,1.1,2017,49.520714700000006,23.2065501,False
Самбір,Комунальні підприємства,1.0,2018,49.520714700000006,23.2065501,False
Самбір,Освіта,0.0,2017,49.520714700000006,23.2065501,False
Самбір,Освіта,0.0,2018,49.520714700000006,23.2065501,False
Самбір,Професійна етика та конфлікт інтересів,0.0,2017,49.520714700000006,23.2065501,False
Самбір,Професійна етика та конфлікт інтересів,3.0,2018,49.520714700000006,23.2065501,False
Самбір,Соціальні послуги,0.0,2017,49.520714700000006,23.2065501,False
Самбір,Соціальні послуги,0.0,2018,49.520714700000006,23.2065501,False
Самбір,"Фінансова та матеріальна допомога, гранти",1.0,2017,49.520714700000006,23.2065501,False
Самбір,"Фінансова та матеріальна допомога, гранти",1.5,2018,49.520714700000006,23.2065501,False
Світловодськ,Інформація про роботу ОМС,4.7,2017,49.0496835,33.2284693,False
Світловодськ,Інформація про роботу ОМС,2.0,2018,49.0496835,33.2284693,False
Світловодськ,Бюджетний процес,2.0,2017,49.0496835,33.2284693,False
Світловодськ,Бюджетний процес,1.0,2018,49.0496835,33.2284693,False
Світловодськ,Доступ та участь,5.0,2017,49.0496835,33.2284693,False
Світловодськ,Доступ та участь,5.0,2018,49.0496835,33.2284693,False
Світловодськ,Житлова політика,0.0,2017,49.0496835,33.2284693,False
Світловодськ,Житлова політика,1.0,2018,49.0496835,33.2284693,False
Світловодськ,Загальний бал,19.4,2017,49.0496835,33.2284693,False
Світловодськ,Загальний бал,21.0,2018,49.0496835,33.2284693,False
Світловодськ,Закупівлі,0.0,2017,49.0496835,33.2284693,False
Світловодськ,Закупівлі,4.0,2018,49.0496835,33.2284693,False
Світловодськ,Землекористування та будівельна політика,0.5,2017,49.0496835,33.2284693,False
Світловодськ,Землекористування та будівельна політика,1.5,2018,49.0496835,33.2284693,False
Світловодськ,Кадрові питання,1.5,2017,49.0496835,33.2284693,False
Світловодськ,Кадрові питання,0.0,2018,49.0496835,33.2284693,False
Світловодськ,Комунальне майно,0.7,2017,49.0496835,33.2284693,False
Світловодськ,Комунальне майно,2.0,2018,49.0496835,33.2284693,False
Світловодськ,Комунальні підприємства,0.0,2017,49.0496835,33.2284693,False
Світловодськ,Комунальні підприємства,0.0,2018,49.0496835,33.2284693,False
Світловодськ,Освіта,0.0,2017,49.0496835,33.2284693,False
Світловодськ,Освіта,3.5,2018,49.0496835,33.2284693,False
Світловодськ,Професійна етика та конфлікт інтересів,0.0,2017,49.0496835,33.2284693,False
Світловодськ,Професійна етика та конфлікт інтересів,0.0,2018,49.0496835,33.2284693,False
Світловодськ,Соціальні послуги,1.0,2017,49.0496835,33.2284693,False
Світловодськ,Соціальні послуги,0.0,2018,49.0496835,33.2284693,False
Світловодськ,"Фінансова та матеріальна допомога, гранти",4.0,2017,49.0496835,33.2284693,False
Світловодськ,"Фінансова та матеріальна допомога, гранти",1.0,2018,49.0496835,33.2284693,False
Славута,Інформація про роботу ОМС,6.8,2017,50.2969058,26.8600648,False
Славута,Інформація про роботу ОМС,5.4,2018,50.2969058,26.8600648,False
Славута,Бюджетний процес,3.0,2017,50.2969058,26.8600648,False
Славута,Бюджетний процес,0.0,2018,50.2969058,26.8600648,False
Славута,Доступ та участь,6.0,2017,50.2969058,26.8600648,False
Славута,Доступ та участь,7.0,2018,50.2969058,26.8600648,False
Славута,Житлова політика,1.5,2017,50.2969058,26.8600648,False
Славута,Житлова політика,0.0,2018,50.2969058,26.8600648,False
Славута,Загальний бал,31.0,2017,50.2969058,26.8600648,False
Славута,Загальний бал,31.9,2018,50.2969058,26.8600648,False
Славута,Закупівлі,0.0,2017,50.2969058,26.8600648,False
Славута,Закупівлі,0.0,2018,50.2969058,26.8600648,False
Славута,Землекористування та будівельна політика,2.5,2017,50.2969058,26.8600648,False
Славута,Землекористування та будівельна політика,3.5,2018,50.2969058,26.8600648,False
Славута,Кадрові питання,2.0,2017,50.2969058,26.8600648,False
Славута,Кадрові питання,3.0,2018,50.2969058,26.8600648,False
Славута,Комунальне майно,4.0,2017,50.2969058,26.8600648,False
Славута,Комунальне майно,4.0,2018,50.2969058,26.8600648,False
Славута,Комунальні підприємства,1.7,2017,50.2969058,26.8600648,False
Славута,Комунальні підприємства,1.0,2018,50.2969058,26.8600648,False
Славута,Освіта,0.0,2017,50.2969058,26.8600648,False
Славута,Освіта,3.5,2018,50.2969058,26.8600648,False
Славута,Професійна етика та конфлікт інтересів,0.5,2017,50.2969058,26.8600648,False
Славута,Професійна етика та конфлікт інтересів,3.5,2018,50.2969058,26.8600648,False
Славута,Соціальні послуги,3.0,2017,50.2969058,26.8600648,False
Славута,Соціальні послуги,1.0,2018,50.2969058,26.8600648,False
Славута,"Фінансова та матеріальна допомога, гранти",0.0,2017,50.2969058,26.8600648,False
Славута,"Фінансова та матеріальна допомога, гранти",0.0,2018,50.2969058,26.8600648,False
Слов'янськ,Інформація про роботу ОМС,4.0,2017,48.8532,37.6053001,False
Слов'янськ,Інформація про роботу ОМС,7.4,2018,48.8532,37.6053001,False
Слов'янськ,Бюджетний процес,1.0,2017,48.8532,37.6053001,False
Слов'янськ,Бюджетний процес,6.0,2018,48.8532,37.6053001,False
Слов'янськ,Доступ та участь,5.5,2017,48.8532,37.6053001,False
Слов'янськ,Доступ та участь,7.1,2018,48.8532,37.6053001,False
Слов'янськ,Житлова політика,0.0,2017,48.8532,37.6053001,False
Слов'янськ,Житлова політика,1.0,2018,48.8532,37.6053001,False
Слов'янськ,Загальний бал,16.7,2017,48.8532,37.6053001,False
Слов'янськ,Загальний бал,36.800000000000004,2018,48.8532,37.6053001,False
Слов'янськ,Закупівлі,0.0,2017,48.8532,37.6053001,False
Слов'янськ,Закупівлі,1.0,2018,48.8532,37.6053001,False
Слов'янськ,Землекористування та будівельна політика,2.0,2017,48.8532,37.6053001,False
Слов'янськ,Землекористування та будівельна політика,2.4,2018,48.8532,37.6053001,False
Слов'янськ,Кадрові питання,2.0,2017,48.8532,37.6053001,False
Слов'янськ,Кадрові питання,2.5,2018,48.8532,37.6053001,False
Слов'янськ,Комунальне майно,0.2,2017,48.8532,37.6053001,False
Слов'янськ,Комунальне майно,0.7,2018,48.8532,37.6053001,False
Слов'янськ,Комунальні підприємства,1.0,2017,48.8532,37.6053001,False
Слов'янськ,Комунальні підприємства,4.2,2018,48.8532,37.6053001,False
Слов'янськ,Освіта,0.0,2017,48.8532,37.6053001,False
Слов'янськ,Освіта,3.5,2018,48.8532,37.6053001,False
Слов'янськ,Професійна етика та конфлікт інтересів,1.0,2017,48.8532,37.6053001,False
Слов'янськ,Професійна етика та конфлікт інтересів,1.0,2018,48.8532,37.6053001,False
Слов'янськ,Соціальні послуги,0.0,2017,48.8532,37.6053001,False
Слов'янськ,Соціальні послуги,0.0,2018,48.8532,37.6053001,False
Слов'янськ,"Фінансова та матеріальна допомога, гранти",0.0,2017,48.8532,37.6053001,False
Слов'янськ,"Фінансова та матеріальна допомога, гранти",0.0,2018,48.8532,37.6053001,False
Сміла,Інформація про роботу ОМС,3.7,2017,49.227717,31.8522329,False
Сміла,Інформація про роботу ОМС,5.7,2018,49.227717,31.8522329,False
Сміла,Бюджетний процес,4.36,2017,49.227717,31.8522329,False
Сміла,Бюджетний процес,2.0,2018,49.227717,31.8522329,False
Сміла,Доступ та участь,5.0,2017,49.227717,31.8522329,False
Сміла,Доступ та участь,8.0,2018,49.227717,31.8522329,False
Сміла,Житлова політика,0.0,2017,49.227717,31.8522329,False
Сміла,Житлова політика,1.0,2018,49.227717,31.8522329,False
Сміла,Загальний бал,22.06,2017,49.227717,31.8522329,False
Сміла,Загальний бал,30.2,2018,49.227717,31.8522329,False
Сміла,Закупівлі,3.0,2017,49.227717,31.8522329,False
Сміла,Закупівлі,0.0,2018,49.227717,31.8522329,False
Сміла,Землекористування та будівельна політика,1.9,2017,49.227717,31.8522329,False
Сміла,Землекористування та будівельна політика,3.0,2018,49.227717,31.8522329,False
Сміла,Кадрові питання,1.5,2017,49.227717,31.8522329,False
Сміла,Кадрові питання,0.5,2018,49.227717,31.8522329,False
Сміла,Комунальне майно,1.1,2017,49.227717,31.8522329,False
Сміла,Комунальне майно,3.0,2018,49.227717,31.8522329,False
Сміла,Комунальні підприємства,0.0,2017,49.227717,31.8522329,False
Сміла,Комунальні підприємства,1.5,2018,49.227717,31.8522329,False
Сміла,Освіта,0.0,2017,49.227717,31.8522329,False
Сміла,Освіта,3.5,2018,49.227717,31.8522329,False
Сміла,Професійна етика та конфлікт інтересів,0.0,2017,49.227717,31.8522329,False
Сміла,Професійна етика та конфлікт інтересів,2.0,2018,49.227717,31.8522329,False
Сміла,Соціальні послуги,0.5,2017,49.227717,31.8522329,False
Сміла,Соціальні послуги,0.0,2018,49.227717,31.8522329,False
Сміла,"Фінансова та матеріальна допомога, гранти",1.0,2017,49.227717,31.8522329,False
Сміла,"Фінансова та матеріальна допомога, гранти",0.0,2018,49.227717,31.8522329,False
Старокостянтинів,Інформація про роботу ОМС,2.5,2017,49.7546828,27.2121595,False
Старокостянтинів,Інформація про роботу ОМС,2.5,2018,49.7546828,27.2121595,False
Старокостянтинів,Бюджетний процес,1.1600000000000001,2017,49.7546828,27.2121595,False
Старокостянтинів,Бюджетний процес,1.1600000000000001,2018,49.7546828,27.2121595,False
Старокостянтинів,Доступ та участь,5.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Доступ та участь,6.0,2018,49.7546828,27.2121595,False
Старокостянтинів,Житлова політика,0.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Житлова політика,0.0,2018,49.7546828,27.2121595,False
Старокостянтинів,Загальний бал,23.26,2017,49.7546828,27.2121595,False
Старокостянтинів,Загальний бал,27.76,2018,49.7546828,27.2121595,False
Старокостянтинів,Закупівлі,0.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Закупівлі,0.0,2018,49.7546828,27.2121595,False
Старокостянтинів,Землекористування та будівельна політика,3.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Землекористування та будівельна політика,3.0,2018,49.7546828,27.2121595,False
Старокостянтинів,Кадрові питання,3.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Кадрові питання,3.0,2018,49.7546828,27.2121595,False
Старокостянтинів,Комунальне майно,0.6,2017,49.7546828,27.2121595,False
Старокостянтинів,Комунальне майно,0.6,2018,49.7546828,27.2121595,False
Старокостянтинів,Комунальні підприємства,3.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Комунальні підприємства,3.0,2018,49.7546828,27.2121595,False
Старокостянтинів,Освіта,1.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Освіта,4.5,2018,49.7546828,27.2121595,False
Старокостянтинів,Професійна етика та конфлікт інтересів,1.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Професійна етика та конфлікт інтересів,1.0,2018,49.7546828,27.2121595,False
Старокостянтинів,Соціальні послуги,0.0,2017,49.7546828,27.2121595,False
Старокостянтинів,Соціальні послуги,0.0,2018,49.7546828,27.2121595,False
Старокостянтинів,"Фінансова та матеріальна допомога, гранти",3.0,2017,49.7546828,27.2121595,False
Старокостянтинів,"Фінансова та матеріальна допомога, гранти",3.0,2018,49.7546828,27.2121595,False
Стрий,Інформація про роботу ОМС,3.4,2017,49.2656076,23.8431343,False
Стрий,Інформація про роботу ОМС,3.4,2018,49.2656076,23.8431343,False
Стрий,Бюджетний процес,1.5,2017,49.2656076,23.8431343,False
Стрий,Бюджетний процес,1.5,2018,49.2656076,23.8431343,False
Стрий,Доступ та участь,3.0,2017,49.2656076,23.8431343,False
Стрий,Доступ та участь,3.0,2018,49.2656076,23.8431343,False
Стрий,Житлова політика,0.0,2017,49.2656076,23.8431343,False
Стрий,Житлова політика,0.0,2018,49.2656076,23.8431343,False
Стрий,Загальний бал,16.4,2017,49.2656076,23.8431343,False
Стрий,Загальний бал,17.7,2018,49.2656076,23.8431343,False
Стрий,Закупівлі,0.5,2017,49.2656076,23.8431343,False
Стрий,Закупівлі,0.0,2018,49.2656076,23.8431343,False
Стрий,Землекористування та будівельна політика,1.0,2017,49.2656076,23.8431343,False
Стрий,Землекористування та будівельна політика,2.3,2018,49.2656076,23.8431343,False
Стрий,Кадрові питання,2.0,2017,49.2656076,23.8431343,False
Стрий,Кадрові питання,2.0,2018,49.2656076,23.8431343,False
Стрий,Комунальне майно,0.0,2017,49.2656076,23.8431343,False
Стрий,Комунальне майно,0.0,2018,49.2656076,23.8431343,False
Стрий,Комунальні підприємства,1.0,2017,49.2656076,23.8431343,False
Стрий,Комунальні підприємства,0.0,2018,49.2656076,23.8431343,False
Стрий,Освіта,3.0,2017,49.2656076,23.8431343,False
Стрий,Освіта,3.5,2018,49.2656076,23.8431343,False
Стрий,Професійна етика та конфлікт інтересів,0.0,2017,49.2656076,23.8431343,False
Стрий,Професійна етика та конфлікт інтересів,1.0,2018,49.2656076,23.8431343,False
Стрий,Соціальні послуги,1.0,2017,49.2656076,23.8431343,False
Стрий,Соціальні послуги,1.0,2018,49.2656076,23.8431343,False
Стрий,"Фінансова та матеріальна допомога, гранти",0.0,2017,49.2656076,23.8431343,False
Стрий,"Фінансова та матеріальна допомога, гранти",0.0,2018,49.2656076,23.8431343,False
Суми,Інформація про роботу ОМС,3.9,2017,50.9077,34.7981,True
Суми,Інформація про роботу ОМС,7.0,2018,50.9077,34.7981,True
Суми,Бюджетний процес,4.5,2017,50.9077,34.7981,True
Суми,Бюджетний процес,5.0,2018,50.9077,34.7981,True
Суми,Доступ та участь,5.0,2017,50.9077,34.7981,True
Суми,Доступ та участь,7.5,2018,50.9077,34.7981,True
Суми,Житлова політика,0.0,2017,50.9077,34.7981,True
Суми,Житлова політика,0.5,2018,50.9077,34.7981,True
Суми,Загальний бал,32.629999999999995,2017,50.9077,34.7981,True
Суми,Загальний бал,58.2,2018,50.9077,34.7981,True
Суми,Закупівлі,3.7,2017,50.9077,34.7981,True
Суми,Закупівлі,5.0,2018,50.9077,34.7981,True
Суми,Землекористування та будівельна політика,1.0,2017,50.9077,34.7981,True
Суми,Землекористування та будівельна політика,5.699999999999999,2018,50.9077,34.7981,True
Суми,Кадрові питання,3.0,2017,50.9077,34.7981,True
Суми,Кадрові питання,4.5,2018,50.9077,34.7981,True
Суми,Комунальне майно,3.0,2017,50.9077,34.7981,True
Суми,Комунальне майно,6.0,2018,50.9077,34.7981,True
Суми,Комунальні підприємства,3.7,2017,50.9077,34.7981,True
Суми,Комунальні підприємства,4.0,2018,50.9077,34.7981,True
Суми,Освіта,0.0,2017,50.9077,34.7981,True
Суми,Освіта,5.0,2018,50.9077,34.7981,True
Суми,Професійна етика та конфлікт інтересів,0.33,2017,50.9077,34.7981,True
Суми,Професійна етика та конфлікт інтересів,3.0,2018,50.9077,34.7981,True
Суми,Соціальні послуги,0.5,2017,50.9077,34.7981,True
Суми,Соціальні послуги,1.0,2018,50.9077,34.7981,True
Суми,"Фінансова та матеріальна допомога, гранти",4.0,2017,50.9077,34.7981,True
Суми,"Фінансова та матеріальна допомога, гранти",4.0,2018,50.9077,34.7981,True
Сєвєродонецьк,Інформація про роботу ОМС,4.4,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Інформація про роботу ОМС,6.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Бюджетний процес,4.83,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Бюджетний процес,6.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Доступ та участь,3.5,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Доступ та участь,7.1,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Житлова політика,0.0,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Житлова політика,0.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Загальний бал,22.459999999999997,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Загальний бал,52.1,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Закупівлі,3.5,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Закупівлі,3.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Землекористування та будівельна політика,3.4,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Землекористування та будівельна політика,6.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Кадрові питання,0.0,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Кадрові питання,2.5,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Комунальне майно,1.0,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Комунальне майно,3.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Комунальні підприємства,0.5,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Комунальні підприємства,5.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Освіта,0.0,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Освіта,3.5,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Професійна етика та конфлікт інтересів,0.33,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Професійна етика та конфлікт інтересів,2.5,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,Соціальні послуги,0.0,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,Соціальні послуги,4.0,2018,48.94817670000001,38.4878774,False
Сєвєродонецьк,"Фінансова та матеріальна допомога, гранти",1.0,2017,48.94817670000001,38.4878774,False
Сєвєродонецьк,"Фінансова та матеріальна допомога, гранти",3.5,2018,48.94817670000001,38.4878774,False
Тернопіль,Інформація про роботу ОМС,7.8,2017,49.6,25.594767,True
Тернопіль,Інформація про роботу ОМС,8.3,2018,49.6,25.594767,True
Тернопіль,Бюджетний процес,5.5,2017,49.6,25.594767,True
Тернопіль,Бюджетний процес,3.0,2018,49.6,25.594767,True
Тернопіль,Доступ та участь,6.0,2017,49.6,25.594767,True
Тернопіль,Доступ та участь,6.1,2018,49.6,25.594767,True
Тернопіль,Житлова політика,0.0,2017,49.6,25.594767,True
Тернопіль,Житлова політика,2.0,2018,49.6,25.594767,True
Тернопіль,Загальний бал,33.510000000000005,2017,49.6,25.594767,True
Тернопіль,Загальний бал,60.699999999999996,2018,49.6,25.594767,True
Тернопіль,Закупівлі,3.75,2017,49.6,25.594767,True
Тернопіль,Закупівлі,6.0,2018,49.6,25.594767,True
Тернопіль,Землекористування та будівельна політика,1.5,2017,49.6,25.594767,True
Тернопіль,Землекористування та будівельна політика,7.0,2018,49.6,25.594767,True
Тернопіль,Кадрові питання,2.5,2017,49.6,25.594767,True
Тернопіль,Кадрові питання,3.0,2018,49.6,25.594767,True
Тернопіль,Комунальне майно,2.5,2017,49.6,25.594767,True
Тернопіль,Комунальне майно,7.0,2018,49.6,25.594767,True
Тернопіль,Комунальні підприємства,2.3,2017,49.6,25.594767,True
Тернопіль,Комунальні підприємства,4.8,2018,49.6,25.594767,True
Тернопіль,Освіта,0.0,2017,49.6,25.594767,True
Тернопіль,Освіта,5.0,2018,49.6,25.594767,True
Тернопіль,Професійна етика та конфлікт інтересів,1.16,2017,49.6,25.594767,True
Тернопіль,Професійна етика та конфлікт інтересів,3.0,2018,49.6,25.594767,True
Тернопіль,Соціальні послуги,0.0,2017,49.6,25.594767,True
Тернопіль,Соціальні послуги,2.0,2018,49.6,25.594767,True
Тернопіль,"Фінансова та матеріальна допомога, гранти",0.5,2017,49.6,25.594767,True
Тернопіль,"Фінансова та матеріальна допомога, гранти",3.5,2018,49.6,25.594767,True
Ужгород,Інформація про роботу ОМС,4.3,2017,48.6208,22.287883,True
Ужгород,Інформація про роботу ОМС,4.6,2018,48.6208,22.287883,True
Ужгород,Бюджетний процес,2.0,2017,48.6208,22.287883,True
Ужгород,Бюджетний процес,6.0,2018,48.6208,22.287883,True
Ужгород,Доступ та участь,6.0,2017,48.6208,22.287883,True
Ужгород,Доступ та участь,6.0,2018,48.6208,22.287883,True
Ужгород,Житлова політика,0.5,2017,48.6208,22.287883,True
Ужгород,Житлова політика,5.5,2018,48.6208,22.287883,True
Ужгород,Загальний бал,31.000000000000004,2017,48.6208,22.287883,True
Ужгород,Загальний бал,51.7,2018,48.6208,22.287883,True
Ужгород,Закупівлі,0.3,2017,48.6208,22.287883,True
Ужгород,Закупівлі,2.5,2018,48.6208,22.287883,True
Ужгород,Землекористування та будівельна політика,5.5,2017,48.6208,22.287883,True
Ужгород,Землекористування та будівельна політика,4.5,2018,48.6208,22.287883,True
Ужгород,Кадрові питання,1.1,2017,48.6208,22.287883,True
Ужгород,Кадрові питання,4.1,2018,48.6208,22.287883,True
Ужгород,Комунальне майно,3.5,2017,48.6208,22.287883,True
Ужгород,Комунальне майно,5.0,2018,48.6208,22.287883,True
Ужгород,Комунальні підприємства,1.7,2017,48.6208,22.287883,True
Ужгород,Комунальні підприємства,1.4,2018,48.6208,22.287883,True
Ужгород,Освіта,0.0,2017,48.6208,22.287883,True
Ужгород,Освіта,3.0,2018,48.6208,22.287883,True
Ужгород,Професійна етика та конфлікт інтересів,2.6,2017,48.6208,22.287883,True
Ужгород,Професійна етика та конфлікт інтересів,2.6,2018,48.6208,22.287883,True
Ужгород,Соціальні послуги,1.0,2017,48.6208,22.287883,True
Ужгород,Соціальні послуги,2.0,2018,48.6208,22.287883,True
Ужгород,"Фінансова та матеріальна допомога, гранти",2.5,2017,48.6208,22.287883,True
Ужгород,"Фінансова та матеріальна допомога, гранти",4.5,2018,48.6208,22.287883,True
Умань,Інформація про роботу ОМС,6.7,2017,48.7699292,30.2154406,False
Умань,Інформація про роботу ОМС,7.7,2018,48.7699292,30.2154406,False
Умань,Бюджетний процес,3.2,2017,48.7699292,30.2154406,False
Умань,Бюджетний процес,3.0,2018,48.7699292,30.2154406,False
Умань,Доступ та участь,2.6,2017,48.7699292,30.2154406,False
Умань,Доступ та участь,3.6,2018,48.7699292,30.2154406,False
Умань,Житлова політика,1.0,2017,48.7699292,30.2154406,False
Умань,Житлова політика,1.5,2018,48.7699292,30.2154406,False
